年,月,日,時,波高,週期,波向,風速,風向
2024 ,1 ,18 ,20 ,0.93,4.3,45,6.1,32
2024 ,1 ,18 ,21 ,0.91,4.5,33,5.4,38
2024 ,1 ,18 ,22 ,0.74,4.2,11,5.4,22
2024 ,1 ,18 ,23 ,0.76,4.3,33,6.9,19
2024 ,1 ,19 ,0 ,1.03,4.4,22,7.6,27
2024 ,1 ,19 ,1 ,1.03,4.5,45,7.4,21
2024 ,1 ,19 ,2 ,1.17,4.7,33,7.6,26
2024 ,1 ,19 ,3 ,1.36,4.9,33,7,40
2024 ,1 ,19 ,4 ,1.66,5.3,22,6.7,43
2024 ,1 ,19 ,5 ,1.42,4.9,22,7.8,31
2024 ,1 ,19 ,6 ,1.49,4.9,33,8.5,51
2024 ,1 ,19 ,7 ,1.47,4.9,11,9.1,31
2024 ,1 ,19 ,8 ,1.51,4.8,22,9.2,39
2024 ,1 ,19 ,9 ,1.61,5,11,9,21
2024 ,1 ,19 ,10 ,1.67,4.9,11,9.8,5
2024 ,1 ,19 ,11 ,1.85,5,22,9.5,11
2024 ,1 ,19 ,12 ,2.01,5.3,11,10.5,2
2024 ,1 ,19 ,13 ,2.03,5.6,22,9.6,21
2024 ,1 ,19 ,14 ,1.94,5.3,22,9.7,21
2024 ,1 ,19 ,15 ,2.04,5.4,22,10.2,8
2024 ,1 ,19 ,16 ,2.47,5.7,22,10,22
2024 ,1 ,19 ,17 ,2.12,5.5,22,10.4,6
2024 ,1 ,19 ,18 ,1.93,5.3,33,9.5,21
2024 ,1 ,19 ,19 ,2.01,5.5,22,8.4,12
2024 ,1 ,19 ,20 ,1.82,5.2,22,8.7,8
2024 ,1 ,19 ,21 ,1.7,5.3,11,8.9,358
2024 ,1 ,19 ,22 ,1.81,5.2,11,9,3
2024 ,1 ,19 ,23 ,1.79,5.4,22,8.9,18
2024 ,1 ,20 ,0 ,1.81,5.1,0,8.3,17
2024 ,1 ,20 ,1 ,1.76,5.3,11,7.9,24
2024 ,1 ,20 ,2 ,1.68,5.4,11,7.9,30
2024 ,1 ,20 ,3 ,1.66,5.4,11,6.1,45
2024 ,1 ,20 ,4 ,1.71,5.7,22,5.2,23
2024 ,1 ,20 ,5 ,1.85,5.8,22,4.6,25
2024 ,1 ,20 ,6 ,1.67,5.8,22,4.8,8
2024 ,1 ,20 ,7 ,1.91,5.8,22,7.2,339
2024 ,1 ,20 ,8 ,1.66,5.3,22,7.1,345
2024 ,1 ,20 ,9 ,1.47,4.9,11,7.9,343
2024 ,1 ,20 ,10 ,1.49,4.8,22,8.2,346
2024 ,1 ,20 ,11 ,1.4,4.5,0,8.8,347
2024 ,1 ,20 ,12 ,1.49,4.8,0,8.7,354
2024 ,1 ,20 ,13 ,1.4,4.7,22,9,10
2024 ,1 ,20 ,14 ,1.54,4.9,11,8.7,3
2024 ,1 ,20 ,15 ,1.79,5.1,22,9.2,6
2024 ,1 ,20 ,16 ,1.5,4.6,22,10.3,2
2024 ,1 ,20 ,17 ,1.64,4.7,22,10.4,22
2024 ,1 ,20 ,18 ,1.87,5,33,10.2,20
2024 ,1 ,20 ,19 ,2.06,5.2,22,11,15
2024 ,1 ,20 ,20 ,1.98,5.2,22,10.7,21
2024 ,1 ,20 ,21 ,1.89,4.9,11,10.4,21
2024 ,1 ,20 ,22 ,1.91,5.1,11,11.3,19
2024 ,1 ,20 ,23 ,1.98,5.3,22,12.6,26
2024 ,1 ,21 ,0 ,2.24,5.4,0,12.4,19
2024 ,1 ,21 ,1 ,2.65,5.7,22,13.6,17
2024 ,1 ,21 ,2 ,2.75,5.8,0,14.9,17
2024 ,1 ,21 ,3 ,2.83,5.9,22,15.1,16
2024 ,1 ,21 ,4 ,3.43,6.4,0,14.4,13
2024 ,1 ,21 ,5 ,3.05,6.1,0,15.3,18
2024 ,1 ,21 ,6 ,3.39,6.2,22,15.2,14
2024 ,1 ,21 ,7 ,3.31,6.1,11,14.1,16
2024 ,1 ,21 ,8 ,2.85,5.6,11,15,17
2024 ,1 ,21 ,9 ,2.87,5.6,11,14.7,24
2024 ,1 ,21 ,10 ,2.92,5.7,0,14.1,23
2024 ,1 ,21 ,11 ,2.84,5.6,22,15.1,23
2024 ,1 ,21 ,12 ,2.89,5.5,11,14.3,18
2024 ,1 ,21 ,13 ,3.03,5.6,11,14.9,16
2024 ,1 ,21 ,14 ,3,5.7,0,15,16
2024 ,1 ,21 ,15 ,3.14,5.9,0,15.2,16
2024 ,1 ,21 ,16 ,3.18,6,0,15.5,10
2024 ,1 ,21 ,17 ,3.43,5.9,0,16.6,12
2024 ,1 ,21 ,18 ,3.07,5.7,11,16.8,13
2024 ,1 ,21 ,19 ,3.46,6.1,0,17,13
2024 ,1 ,21 ,20 ,3.7,6.2,0,17.5,14
2024 ,1 ,21 ,21 ,3.67,5.9,11,16.3,18
2024 ,1 ,21 ,22 ,3.75,6.3,0,16.5,19
2024 ,1 ,21 ,23 ,3.6,6.2,0,15.4,20
2024 ,1 ,22 ,0 ,3.14,5.7,11,16.2,19
2024 ,1 ,22 ,1 ,3.04,5.9,11,16.3,22
2024 ,1 ,22 ,2 ,3.18,5.9,11,16,24
2024 ,1 ,22 ,3 ,3.04,5.9,11,14.3,24
2024 ,1 ,22 ,4 ,3.16,5.9,0,14.2,14
2024 ,1 ,22 ,5 ,3.32,5.9,11,14.7,21
2024 ,1 ,22 ,6 ,3.37,5.9,11,15.9,17
2024 ,1 ,22 ,7 ,3.71,6.1,11,16.4,22
2024 ,1 ,22 ,8 ,3.28,6,0,16.9,14
2024 ,1 ,22 ,9 ,4.33,7.3,11,17,17
2024 ,1 ,22 ,10 ,3.73,6.1,11,16.5,16
2024 ,1 ,22 ,11 ,3.87,6.2,0,17,16
2024 ,1 ,22 ,12 ,3.7,6.1,0,17,20
2024 ,1 ,22 ,13 ,4.12,6.3,0,17.9,15
2024 ,1 ,22 ,14 ,3.93,6.3,0,17.8,23
2024 ,1 ,22 ,15 ,3.99,6.3,0,17.9,21
2024 ,1 ,22 ,16 ,4.2,6.6,0,17.7,22
2024 ,1 ,22 ,17 ,3.84,6.1,348,18,21
2024 ,1 ,22 ,18 ,3.71,6.3,11,18.1,21
2024 ,1 ,22 ,19 ,4.01,6.3,11,18,19
2024 ,1 ,22 ,20 ,4.04,6.3,0,18.2,23
2024 ,1 ,22 ,21 ,4.74,6.7,348,18.7,19
2024 ,1 ,22 ,22 ,3.76,6.1,348,18.5,16
2024 ,1 ,22 ,23 ,4.97,7,348,19.6,22
2024 ,1 ,23 ,0 ,4.56,6.5,0,19.4,18
2024 ,1 ,23 ,1 ,4.82,6.7,348,18.7,16
2024 ,1 ,23 ,2 ,5.18,7.2,348,19.7,9
2024 ,1 ,23 ,3 ,5.03,6.9,348,19,9
2024 ,1 ,23 ,4 ,4.78,6.9,348,18.4,9
2024 ,1 ,23 ,5 ,3.93,6.3,348,18.1,21
2024 ,1 ,23 ,6 ,3.8,6.2,11,17.3,27
2024 ,1 ,23 ,7 ,3.7,6,22,16.7,21
2024 ,1 ,23 ,8 ,3.29,5.7,11,16.5,27
2024 ,1 ,23 ,9 ,3.31,6,0,15.8,25
2024 ,1 ,23 ,10 ,3.31,5.8,0,16.4,26
2024 ,1 ,23 ,11 ,3.13,5.9,0,16.7,20
2024 ,1 ,23 ,12 ,2.72,5.4,11,16.3,20
2024 ,1 ,23 ,13 ,3.13,5.5,0,15.8,20
2024 ,1 ,23 ,14 ,3.63,6,11,16.6,12
2024 ,1 ,23 ,15 ,3.22,5.5,0,15.9,20
2024 ,1 ,23 ,16 ,3.16,5.5,0,16.8,10
2024 ,1 ,23 ,17 ,3.24,5.7,0,16.5,8
2024 ,1 ,23 ,18 ,3.03,5.6,11,16.4,15
2024 ,1 ,23 ,19 ,3.21,5.7,348,16.4,13
2024 ,1 ,23 ,20 ,3.7,6,0,16.9,20
2024 ,1 ,23 ,21 ,3.35,6,0,16.8,17
2024 ,1 ,23 ,22 ,3.27,5.9,348,16.3,25
2024 ,1 ,23 ,23 ,3.25,5.8,0,15.8,21
2024 ,1 ,24 ,0 ,3.36,5.9,11,16.7,21
2024 ,1 ,24 ,1 ,3.15,5.9,0,16.2,24
2024 ,1 ,24 ,2 ,3.1,5.7,11,15.8,25
2024 ,1 ,24 ,3 ,2.67,5.4,11,16,22
2024 ,1 ,24 ,4 ,2.53,5.3,11,16,24
2024 ,1 ,24 ,5 ,2.9,5.6,33,15.7,24
2024 ,1 ,24 ,6 ,3.16,5.8,11,16.1,24
2024 ,1 ,24 ,7 ,3.23,6.1,11,14.7,22
2024 ,1 ,24 ,8 ,3.01,6.2,0,15.3,22
2024 ,1 ,24 ,9 ,2.94,5.8,0,14.6,25
2024 ,1 ,24 ,10 ,2.46,5.4,11,13.4,27
2024 ,1 ,24 ,11 ,2.54,5.3,11,13.4,23
2024 ,1 ,24 ,12 ,2.3,5.3,11,12.4,21
2024 ,1 ,24 ,13 ,2.06,5.1,11,12.5,18
2024 ,1 ,24 ,14 ,2.06,5.1,0,12.3,19
2024 ,1 ,24 ,15 ,2.25,5.3,0,11.7,19
2024 ,1 ,24 ,16 ,2.19,5.4,0,11.8,20
2024 ,1 ,24 ,17 ,2.21,5.4,11,12.5,22
2024 ,1 ,24 ,18 ,2.25,5.5,0,12.3,22
2024 ,1 ,24 ,19 ,2.18,5.4,11,12,23
2024 ,1 ,24 ,20 ,2.57,5.6,11,12.8,21
2024 ,1 ,24 ,21 ,2.45,5.5,11,12.3,27
2024 ,1 ,24 ,22 ,2.31,5.6,22,12.1,23
2024 ,1 ,24 ,23 ,2.65,5.5,11,12.2,29
2024 ,1 ,25 ,0 ,2.2,5.3,11,11,24
2024 ,1 ,25 ,1 ,2.03,5.2,11,11.4,30
2024 ,1 ,25 ,2 ,2.14,5.3,11,12.1,28
2024 ,1 ,25 ,3 ,2.03,5.4,0,11.8,30
2024 ,1 ,25 ,4 ,2.07,5.3,11,9.5,26
2024 ,1 ,25 ,5 ,1.82,5.4,11,10.3,20
2024 ,1 ,25 ,6 ,1.93,5.1,0,11.2,20
2024 ,1 ,25 ,7 ,1.88,5.4,22,10.9,38
2024 ,1 ,25 ,8 ,2.47,5.7,22,11.1,23
2024 ,1 ,25 ,9 ,2.2,5.6,22,12.1,32
2024 ,1 ,25 ,10 ,1.95,5.4,11,10.6,23
2024 ,1 ,25 ,11 ,2.19,5.3,22,10.9,17
2024 ,1 ,25 ,12 ,1.99,5.3,22,11.1,19
2024 ,1 ,25 ,13 ,2.14,5.1,11,10.6,24
2024 ,1 ,25 ,14 ,2.34,5.2,0,11.7,23
2024 ,1 ,25 ,15 ,2.08,5.2,11,11.9,23
2024 ,1 ,25 ,16 ,2.07,5.3,0,11.6,17
2024 ,1 ,25 ,17 ,1.93,5,0,11.3,20
2024 ,1 ,25 ,18 ,2.23,5.6,0,11.8,23
2024 ,1 ,25 ,19 ,2.19,5.5,11,12.3,26
2024 ,1 ,25 ,20 ,2.3,5.6,22,12.4,43
2024 ,1 ,25 ,21 ,2.46,5.7,22,12,23
2024 ,1 ,25 ,22 ,2.61,5.9,11,12.5,19
2024 ,1 ,25 ,23 ,2.79,5.9,22,12.7,24
2024 ,1 ,26 ,0 ,2.69,5.8,11,12.6,25
2024 ,1 ,26 ,1 ,2.13,5.2,11,12.5,29
2024 ,1 ,26 ,2 ,2.2,5.4,22,11.7,24
2024 ,1 ,26 ,3 ,1.87,5.2,33,11.9,27
2024 ,1 ,26 ,4 ,1.81,5.1,11,11.6,29
2024 ,1 ,26 ,5 ,1.82,5.2,0,11.7,20
2024 ,1 ,26 ,6 ,1.93,5.3,33,12.1,27
2024 ,1 ,26 ,7 ,2.03,5.3,11,12.5,26
2024 ,1 ,26 ,8 ,2.03,5.3,22,12,29
2024 ,1 ,26 ,9 ,2.14,5.6,11,12.5,19
2024 ,1 ,26 ,10 ,2.22,5.4,11,12.3,21
2024 ,1 ,26 ,11 ,2.22,5.6,22,11,15
2024 ,1 ,26 ,12 ,2.06,5.4,22,11.3,14
2024 ,1 ,26 ,13 ,2.02,5.1,11,11.3,12
2024 ,1 ,26 ,14 ,2.19,5.1,11,12,11
2024 ,1 ,26 ,15 ,1.93,4.8,22,11.3,9
2024 ,1 ,26 ,16 ,1.77,4.8,11,10.9,11
2024 ,1 ,26 ,17 ,1.74,4.8,11,11.2,18
2024 ,1 ,26 ,18 ,1.76,5,11,11.8,25
2024 ,1 ,26 ,19 ,1.96,5.2,22,11,16
2024 ,1 ,26 ,20 ,2.12,5.2,11,11.7,20
2024 ,1 ,26 ,21 ,2.04,5.2,22,11.8,15
2024 ,1 ,26 ,22 ,2.13,5.6,22,11,21
2024 ,1 ,26 ,23 ,2,5.6,45,10.1,41
2024 ,1 ,27 ,0 ,2.08,5.5,22,9.7,25
2024 ,1 ,27 ,1 ,1.74,5.4,11,10,17
2024 ,1 ,27 ,2 ,2.04,5.4,22,11.1,20
2024 ,1 ,27 ,3 ,2.13,5.2,11,12,23
2024 ,1 ,27 ,4 ,2.07,5.3,22,12.7,28
2024 ,1 ,27 ,5 ,2.08,5.5,11,11.8,20
2024 ,1 ,27 ,6 ,1.77,5.1,22,10.5,25
2024 ,1 ,27 ,7 ,2,5.5,11,10.5,20
2024 ,1 ,27 ,8 ,1.79,5.2,33,10.8,45
2024 ,1 ,27 ,9 ,1.99,5.3,33,12,47
2024 ,1 ,27 ,10 ,1.98,5.5,11,10,28
2024 ,1 ,27 ,11 ,1.83,5.1,11,10.7,10
2024 ,1 ,27 ,12 ,2.69,5.7,22,11.7,12
2024 ,1 ,27 ,13 ,2.25,5.4,22,12.1,9
2024 ,1 ,27 ,14 ,2.33,5.5,22,11.5,14
2024 ,1 ,27 ,15 ,2.17,5.2,11,11.1,16
2024 ,1 ,27 ,16 ,1.87,5.1,22,11.3,19
2024 ,1 ,27 ,17 ,1.87,4.8,11,11,23
2024 ,1 ,27 ,18 ,1.75,5.1,0,10.4,13
2024 ,1 ,27 ,19 ,1.93,5.4,22,10.8,14
2024 ,1 ,27 ,20 ,1.61,4.9,11,11.3,24
2024 ,1 ,27 ,21 ,1.93,5.2,22,10.3,40
2024 ,1 ,27 ,22 ,2.17,5.3,22,11.7,6
2024 ,1 ,27 ,23 ,2.16,5.3,22,12.6,18
2024 ,1 ,28 ,0 ,2.77,5.8,22,12.8,24
2024 ,1 ,28 ,1 ,2.69,5.6,22,13.2,16
2024 ,1 ,28 ,2 ,2.47,5.5,22,13.6,18
2024 ,1 ,28 ,3 ,2.75,5.6,22,13.2,19
2024 ,1 ,28 ,4 ,2.03,5,22,13.7,24
2024 ,1 ,28 ,5 ,2.26,5.3,22,14.2,21
2024 ,1 ,28 ,6 ,2.47,5.5,22,14.2,19
2024 ,1 ,28 ,7 ,2.4,5.3,22,13.8,14
2024 ,1 ,28 ,8 ,2.32,5.5,11,14.7,22
2024 ,1 ,28 ,9 ,2.52,5.7,22,13.8,19
2024 ,1 ,28 ,10 ,2.71,5.8,22,13.8,18
2024 ,1 ,28 ,11 ,2.51,5.5,11,13.2,14
2024 ,1 ,28 ,12 ,3.03,5.9,22,13.7,11
2024 ,1 ,28 ,13 ,2.56,5.4,22,14.1,14
2024 ,1 ,28 ,14 ,3.04,5.7,11,13.7,10
2024 ,1 ,28 ,15 ,2.64,5.5,11,13,9
2024 ,1 ,28 ,16 ,2.58,5.7,11,13.5,11
2024 ,1 ,28 ,17 ,2.56,5.6,0,13.3,10
2024 ,1 ,28 ,18 ,2.24,5.2,0,13.2,10
2024 ,1 ,28 ,19 ,2.2,5.5,11,12.6,16
2024 ,1 ,28 ,20 ,2.01,5.2,11,12.3,17
2024 ,1 ,28 ,21 ,2.25,5.6,22,11.2,13
2024 ,1 ,28 ,22 ,2.45,5.5,11,11.8,15
2024 ,1 ,28 ,23 ,2.61,5.8,22,11.5,14
2024 ,1 ,29 ,0 ,2.44,5.7,22,10.9,17
2024 ,1 ,29 ,1 ,2.6,5.9,22,9.7,13
2024 ,1 ,29 ,2 ,2.37,5.6,22,9.2,16
2024 ,1 ,29 ,3 ,1.94,5.4,11,9,22
2024 ,1 ,29 ,4 ,1.64,5.1,22,7.1,13
2024 ,1 ,29 ,5 ,1.58,5.3,0,6,25
2024 ,1 ,29 ,6 ,1.48,5.2,0,5.4,18
2024 ,1 ,29 ,7 ,1.57,5.6,0,3.7,60
2024 ,1 ,29 ,8 ,1.34,5.5,0,4.2,46
2024 ,1 ,29 ,9 ,1.51,5.6,11,5.6,26
2024 ,1 ,29 ,10 ,1.49,5.5,0,6.9,28
2024 ,1 ,29 ,11 ,1.94,5.5,22,7.4,23
2024 ,1 ,29 ,12 ,1.94,5.2,33,7.5,23
2024 ,1 ,29 ,13 ,2.18,5.4,22,9.3,358
2024 ,1 ,29 ,14 ,2,5,11,11.4,350
2024 ,1 ,29 ,15 ,2.52,5.6,348,11.8,348
2024 ,1 ,29 ,16 ,2.56,5.5,348,11.5,353
2024 ,1 ,29 ,17 ,2.37,5.4,0,11,353
2024 ,1 ,29 ,18 ,2.08,5.3,348,9.9,354
2024 ,1 ,29 ,19 ,2.22,5.5,0,9.2,360
2024 ,1 ,29 ,20 ,1.89,5.4,348,9.3,357
2024 ,1 ,29 ,21 ,2.11,5.6,0,8.9,15
2024 ,1 ,29 ,22 ,1.94,5.7,11,8.4,17
2024 ,1 ,29 ,23 ,2.17,5.7,11,8.5,8
2024 ,1 ,30 ,0 ,2.19,5.8,11,7.8,5
2024 ,1 ,30 ,1 ,2.12,5.7,11,7.5,17
2024 ,1 ,30 ,2 ,2.31,6,22,7.4,10
2024 ,1 ,30 ,3 ,1.75,5.4,11,7.3,10
2024 ,1 ,30 ,4 ,1.68,5.5,0,6.7,10
2024 ,1 ,30 ,5 ,1.8,5.9,11,7.7,7
2024 ,1 ,30 ,6 ,1.35,5,11,7,14
2024 ,1 ,30 ,7 ,1.32,5.1,0,6.5,6
2024 ,1 ,30 ,8 ,1.34,4.9,11,7.8,1
2024 ,1 ,30 ,9 ,1.52,5,0,8.5,18
2024 ,1 ,30 ,10 ,1.56,5.2,11,8.3,32
2024 ,1 ,30 ,11 ,1.68,5.6,22,7.6,31
2024 ,1 ,30 ,12 ,1.95,5.5,22,7.6,24
2024 ,1 ,30 ,13 ,1.8,5.3,22,7.4,24
2024 ,1 ,30 ,14 ,1.95,5.5,33,7.1,30
2024 ,1 ,30 ,15 ,1.66,5.3,33,7.8,21
2024 ,1 ,30 ,16 ,1.64,5.1,22,7.3,20
2024 ,1 ,30 ,17 ,1.54,5.3,22,6.4,18
2024 ,1 ,30 ,18 ,1.31,5.1,33,5.7,26
2024 ,1 ,30 ,19 ,1.09,5.2,22,4.9,25
2024 ,1 ,30 ,20 ,1.12,5.5,11,4.6,19
2024 ,1 ,30 ,21 ,1.12,5.7,11,4.4,30
2024 ,1 ,30 ,22 ,0.96,5.3,22,4,25
2024 ,1 ,30 ,23 ,0.93,5.4,22,2.8,38
2024 ,1 ,31 ,0 ,0.91,5.6,22,1.2,22
2024 ,1 ,31 ,1 ,0.94,5.6,22,1.9,16
2024 ,1 ,31 ,2 ,1.09,5.7,22,3.4,352
2024 ,1 ,31 ,3 ,0.93,5.5,22,3.4,11
2024 ,1 ,31 ,4 ,0.86,5.2,33,4.6,9
2024 ,1 ,31 ,5 ,0.86,5.1,22,4.6,8
2024 ,1 ,31 ,6 ,0.75,4.6,11,5.4,16
2024 ,1 ,31 ,7 ,0.74,4.3,22,5.4,20
2024 ,1 ,31 ,8 ,0.79,4.2,22,5,15
2024 ,1 ,31 ,9 ,0.78,4.4,11,4.3,18
2024 ,1 ,31 ,10 ,0.78,4.4,11,4.5,25
2024 ,1 ,31 ,11 ,0.76,4.4,22,5,17
2024 ,1 ,31 ,12 ,0.84,4.5,33,5.1,13
2024 ,1 ,31 ,13 ,0.81,4.5,11,4.4,24
2024 ,1 ,31 ,14 ,0.8,4.6,22,4.8,25
2024 ,1 ,31 ,15 ,0.78,4.5,22,4.6,2
2024 ,1 ,31 ,16 ,0.79,4.4,22,5.4,7
2024 ,1 ,31 ,17 ,0.84,4.3,33,5.7,359
2024 ,1 ,31 ,18 ,0.83,4.2,45,5.4,26
2024 ,1 ,31 ,19 ,0.78,4.1,22,4.9,14
2024 ,1 ,31 ,20 ,0.71,4.2,33,5,8
2024 ,1 ,31 ,21 ,0.67,4.3,0,4.4,30
2024 ,1 ,31 ,22 ,0.63,4.4,22,3.8,21
2024 ,1 ,31 ,23 ,-9.9,-9.9,-9.9,-9.9,-9.9
2024 ,2 ,1 ,0 ,0.55,4.3,45,2.6,41
2024 ,2 ,1 ,1 ,0.55,4.6,33,1.4,13
2024 ,2 ,1 ,2 ,0.49,4.6,33,-9.9,-9.9
2024 ,2 ,1 ,3 ,0.49,4.6,33,1.7,34
2024 ,2 ,1 ,4 ,0.48,4.3,33,1.9,68
2024 ,2 ,1 ,5 ,0.43,4.6,45,-9.9,-9.9
2024 ,2 ,1 ,6 ,0.42,4.4,33,-9.9,-9.9
2024 ,2 ,1 ,7 ,0.43,4.8,22,1.5,6
2024 ,2 ,1 ,8 ,0.33,4.5,11,1.8,22
2024 ,2 ,1 ,9 ,0.39,4.9,11,2.4,29
2024 ,2 ,1 ,10 ,0.31,4.6,33,2.4,39
2024 ,2 ,1 ,11 ,0.35,4.5,45,1.2,25
2024 ,2 ,1 ,12 ,0.34,4.4,45,1.4,316
2024 ,2 ,1 ,13 ,0.37,4.7,11,3.1,299
2024 ,2 ,1 ,14 ,0.31,4.3,45,2,317
2024 ,2 ,1 ,15 ,0.35,4.8,33,3.1,309
2024 ,2 ,1 ,16 ,0.32,4.5,258,1.8,359
2024 ,2 ,1 ,17 ,0.28,4.1,45,2.2,20
2024 ,2 ,1 ,18 ,0.38,4.6,236,3.2,7
2024 ,2 ,1 ,19 ,0.33,4.4,56,3.7,32
2024 ,2 ,1 ,20 ,0.27,4.7,258,2.5,35
2024 ,2 ,1 ,21 ,0.29,4.3,22,2.2,60
2024 ,2 ,1 ,22 ,0.28,4.3,45,1.9,58
2024 ,2 ,1 ,23 ,0.24,4.7,11,1.3,96
2024 ,2 ,2 ,0 ,0.31,4.7,270,2.1,141
2024 ,2 ,2 ,1 ,0.31,5,281,2.1,159
2024 ,2 ,2 ,2 ,0.33,5.1,22,5.4,347
2024 ,2 ,2 ,3 ,0.49,3.4,22,7.6,24
2024 ,2 ,2 ,4 ,0.81,3.6,45,8.7,30
2024 ,2 ,2 ,5 ,1.05,3.8,22,9,5
2024 ,2 ,2 ,6 ,0.96,3.9,22,7.8,9
2024 ,2 ,2 ,7 ,0.91,3.8,22,6.4,19
2024 ,2 ,2 ,8 ,1.04,4,337,7.6,356
2024 ,2 ,2 ,9 ,1.47,4.5,326,7.6,359
2024 ,2 ,2 ,10 ,1.47,4.6,348,9.1,352
2024 ,2 ,2 ,11 ,1.68,4.7,0,10.6,4
2024 ,2 ,2 ,12 ,2.1,5.1,0,10.8,14
2024 ,2 ,2 ,13 ,2.15,5.2,0,11.3,360
2024 ,2 ,2 ,14 ,2.15,5.4,22,10.9,20
2024 ,2 ,2 ,15 ,2.62,5.7,0,11.7,356
2024 ,2 ,2 ,16 ,2.77,5.8,11,12.3,4
2024 ,2 ,2 ,17 ,2.48,5.6,0,12.5,3
2024 ,2 ,2 ,18 ,2.88,5.9,22,12,3
2024 ,2 ,2 ,19 ,2.47,5.7,22,10.6,6
2024 ,2 ,2 ,20 ,2.38,5.7,0,11.1,8
2024 ,2 ,2 ,21 ,2.32,5.4,11,10.6,15
2024 ,2 ,2 ,22 ,2.2,5.6,11,11.2,10
2024 ,2 ,2 ,23 ,2.22,5.7,22,10,11
2024 ,2 ,3 ,0 ,2.12,5.7,348,10.2,3
2024 ,2 ,3 ,1 ,2.16,5.4,11,11.4,357
2024 ,2 ,3 ,2 ,2.45,5.8,0,11.5,360
2024 ,2 ,3 ,3 ,2.41,5.8,33,10.9,1
2024 ,2 ,3 ,4 ,2.34,5.6,11,10.9,360
2024 ,2 ,3 ,5 ,2.26,5.4,11,10.5,5
2024 ,2 ,3 ,6 ,2.37,5.5,22,11.5,9
2024 ,2 ,3 ,7 ,2.01,5.1,22,11,17
2024 ,2 ,3 ,8 ,1.82,5,22,10.5,20
2024 ,2 ,3 ,9 ,1.8,5.1,22,9.1,20
2024 ,2 ,3 ,10 ,1.72,5.3,22,7.7,14
2024 ,2 ,3 ,11 ,1.61,5.4,0,7.3,12
2024 ,2 ,3 ,12 ,1.5,5,0,9.3,353
2024 ,2 ,3 ,13 ,1.57,5,11,9.6,357
2024 ,2 ,3 ,14 ,1.86,5.2,22,9.8,15
2024 ,2 ,3 ,15 ,1.64,4.9,11,9.4,18
2024 ,2 ,3 ,16 ,1.78,5.3,11,9.5,5
2024 ,2 ,3 ,17 ,1.9,5.3,11,9.6,5
2024 ,2 ,3 ,18 ,1.59,4.9,22,9,12
2024 ,2 ,3 ,19 ,1.49,4.9,11,7.7,14
2024 ,2 ,3 ,20 ,1.34,4.9,22,7.7,1
2024 ,2 ,3 ,21 ,1.19,4.6,22,7.8,11
2024 ,2 ,3 ,22 ,1.16,4.7,11,7.1,13
2024 ,2 ,3 ,23 ,1.25,4.5,22,8.3,19
2024 ,2 ,4 ,0 ,1.23,4.6,33,7.8,358
2024 ,2 ,4 ,1 ,1.27,4.6,33,8.7,9
2024 ,2 ,4 ,2 ,1.33,4.6,33,8.4,9
2024 ,2 ,4 ,3 ,1.38,4.7,22,8.8,10
2024 ,2 ,4 ,4 ,1.62,4.8,33,9.2,15
2024 ,2 ,4 ,5 ,1.78,4.8,33,10.5,11
2024 ,2 ,4 ,6 ,1.87,5,22,10.7,5
2024 ,2 ,4 ,7 ,1.93,5.1,22,10.3,359
2024 ,2 ,4 ,8 ,2.29,5.7,11,10.1,7
2024 ,2 ,4 ,9 ,1.83,5.5,11,9.7,11
2024 ,2 ,4 ,10 ,1.77,5.2,11,9.4,9
2024 ,2 ,4 ,11 ,1.73,5.2,11,9.4,5
2024 ,2 ,4 ,12 ,1.78,5.3,0,8.9,4
2024 ,2 ,4 ,13 ,1.98,5.6,0,8.5,2
2024 ,2 ,4 ,14 ,2.01,5.7,11,6.7,3
2024 ,2 ,4 ,15 ,1.81,5.7,0,7.5,360
2024 ,2 ,4 ,16 ,1.67,5.8,11,4.9,23
2024 ,2 ,4 ,17 ,1.84,6.2,11,7.2,338
2024 ,2 ,4 ,18 ,1.67,5.6,0,7.7,349
2024 ,2 ,4 ,19 ,1.59,5.5,11,6,356
2024 ,2 ,4 ,20 ,1.5,5.4,11,7,12
2024 ,2 ,4 ,21 ,1.53,4.9,11,11.3,356
2024 ,2 ,4 ,22 ,1.95,5,0,12.4,15
2024 ,2 ,4 ,23 ,1.97,5.1,11,10.7,14
2024 ,2 ,5 ,0 ,1.98,5.4,11,9.3,44
2024 ,2 ,5 ,1 ,1.61,5.6,11,8.1,40
2024 ,2 ,5 ,2 ,1.57,5.6,22,8,42
2024 ,2 ,5 ,3 ,1.39,5.2,22,8.4,37
2024 ,2 ,5 ,4 ,1.53,5.2,22,9,27
2024 ,2 ,5 ,5 ,1.76,5.2,22,10,14
2024 ,2 ,5 ,6 ,1.5,5,22,11.4,17
2024 ,2 ,5 ,7 ,1.78,5.1,22,10.6,20
2024 ,2 ,5 ,8 ,1.58,5.1,22,9,21
2024 ,2 ,5 ,9 ,1.35,4.9,11,9.8,6
2024 ,2 ,5 ,10 ,1.33,4.6,22,10.3,360
2024 ,2 ,5 ,11 ,1.3,4.8,11,10.7,11
2024 ,2 ,5 ,12 ,1.6,4.6,11,11.1,9
2024 ,2 ,5 ,13 ,1.89,4.9,11,10.3,13
2024 ,2 ,5 ,14 ,1.55,4.9,11,7.8,14
